(1102652556457713665,pos,)figaro actu jean pierre raffarin pourquoi soutiendrai projet emmanuel macron aux européennes 
(1102652533644890113,neg,)gilet jaune interpelle esther benbassa est que emmanuel macron bientôt nous répondre réponse sénatrice europe écologie les verts non rien foutre acte xvi paris place denfert rochereau 
(1102652516599246848,neg,)non rien vicieux macron invité paris président mattarella qui représente plus rien pour les ans mort léonard vinci 
(1102652516058259457,neg,)parle plus benalla diversion marché comportement les privilèges scandaleux cet individu serait plus sujet les faux fuyants gvt rendent encore insupportable mauvaisse foi des sauveteurs macron fait que enfoncer peu 
(1102652503794110465,pos,)pour dernière fois macron castaner ont répondre quoi que soit ils remplissent leurs devoirs font parfaitement bien 
(1102652496005214208,neg,)paris avenue new york les manifestants continuent réclamer démission emmanuel macron
(1102652492154916864,neg,)beaucoup monde lille pour acte xvi grand debat macron essouffle pas les gilets jaunes vite ric rétablissement isf justice fiscale une majorité français accord avec les revendications direct 
(1102652488937807873,neu,)sur les giletsjaunes emmanuel macron reconnaît ses erreurs télévision italienne 
(1102652465390981120,neu,)pour une renaissance européenne 
(1102652430133678081,pos,)européennes ancien premier ministre jean pierre raffarin apporte son soutien emmanuel macron via 
(1102652427478679553,neg,)semaines emmanuel macron est incapable régler problème est gouvernant ple ridicule toute europe mélenchon samedi mars acte acte xvi giletsjaunes acte 
(1102652399615950849,pos,)européennes jean pierre raffarin annonce soutenir projet emmanuel macron via 
(1102652394322706433,neg,)aime ski les gens qui slaloment coup droite coup gauche dirait emmanuel macron qui répond aux questions pendant débat national europe gilets jaunes yellow vests société macron manu fyi
(1102652364417314817,neg,)regles jeu sous macron castaner les policiers peuvent camoufler casquer matraquer tirer mutiler eborgner les giletsjaunes peuvent servir pigeons argile fairgame fortnite 
(1102652363536519168,neg,)macron seul but après celui détruire france bien entendu est être premier président 
(1102652359421890560,neg,)réformer france vous allez voir que vous allez voir avec nous dixit macron philippe rem voit 
(1102652333002031104,neg,)car macron est plus grand responsable tout les présidents ils adorent barbe des barbus qui lui lèche cul est tout
(1102652320725303296,neg,)les pro macron ont rien faire chez mélange pas les torchons souillés macron benalla avec les serviettes des républicains est bientôt printemps temps nettoyage
(1102652318728769536,pos,)raffarin annonce son soutien macron pour les européennes wauqiez doit retourner dans tombe heu mort politiquement uniquement 
(1102652291662954496,neg,)macron vient nous parler écologie européenne jour premier camion diesel relie chine crédibilité européens europeennes lettre macron 
(1102652266648125441,irr,)faut avouer trolle bien mieux que nous 
(1102652261602394112,neg,)tiens remercier femme brigitte pour avoir appris bien jouer comédie aurais jamais cru que cela serve aussi bien merci aussi alexandre benalla pour ses cours particuliers ainsi bfmtv pour avoir conseillé macron
(1102652257802338305,neg,)dieu sait combien aime politique mais trop est trop trop macron tue macron matin midi soir est plus possible lirai même pas lettre europe intéresse plus intéresse pas 
(1102652234440081409,neu,)tribune emmanuel macron liberté protection progrès pour une renaissance européenne via 
(1102652228475801601,neu,)antisémitisme député pro macron cible une personnalité juive colère licra smv
(1102652219038552064,neg,)sondage emmanuel macron édouard philippe continuent regagner terrain via fake mensonges ils tombent toujours plus plus bas 
(1102652208053669888,neu,)elle avait déjà comparé macron jesus christ 
(1102652206027816961,irr,)réforme taxe habitation pas assez loin selon 
(1102652202278178816,pos,)dans tribune macron constate avec lucidité situation europe des dangers qui menacent propose aussi programme action clair audacieux qui doit mener une renaissance europe 
(1102652160980987904,neu,)lettre aux européens diffusée demain dans chaque état membre 
(1102652146410024960,neg,)jadot incarne rien est imposture macron compatible est tartuffe qui intéresse comme hamon sont ses propres intérêts baissera son pantalon moindre pression avec pitre est changer pour rien changer 
(1102652131834818560,neu,)juillet emmanuel macron déclare première bataille est loger tout monde dignement veux plus ici fin année avoir des femmes des hommes dans les rues dans les bois perdus 
(1102652125300121601,neg,)bavures policières deux poids deux mesures été visité hôpital par hollande autre fait cracher dessus mépriser par macron alors que vie est définitivement foutue handicapé vie arretez massacrer peuple 
(1102652111463030784,neg,)trop tard macron déjà fait une sur sur fallait penser avant 
(1102652111148462083,neg,)ordre noir macron 
(1102652110259277825,neu,)macron appelle une renaissance européenne via figaro
(1102652084330074114,neg,)bien égaré raffi mais encore soupe normal ans pépère faut bien amasser pognon allez est juste une raffarinade intelligente jean pierre raffarin pourquoi soutiendrai projet emmanuel macron aux européennes 
(1102652066810478592,neg,)excusez moi comme vous êtes aussi méprisant condescendant que macron cru naturellement que vous étiez macroniste fait non vous êtes indépendantiste est mieux 
(1102652065271214081,neg,)elle vient apercevoir politique macron
(1102652064012873728,neg,)fait europe les mêmes promesses fait aux français jamais tenues alors macron basta france europe mare
(1102652059529170944,neg,)nous sommes france hallucine macron déteste brigitte par même occasion ygu
(1102652057205522432,neg,)propagande marche est reparti comme les médias mainstream avec macron force hallucinant 
(1102652038104657920,neg,)jean pierre raffarin attention gilets jaunes gringo approche macron avant départ ehpad dtb
(1102652015702884352,neu,)hijab schiappa taché président faut choisir 
(1102651994936881152,neg,)avec chez minable macron est une merde moins chez 
(1102651960245866497,neg,)oui bouffe même des enfants lrem tue des petits chats personnellement une pièce tapissée portraits macron petain 
(1102651939307900928,neg,)reste des survivants dictature macron nous voici rassurés
(1102651933008060416,neg,)macron pas divisé france explosée pour celà restera dans les livres histoire 
(1102651924594212865,neu,)macron européennes voici tribune emmanuel macron pour une renaissance européenne via dnainfos 
(1102651924506042369,neu,)pour une renaissance européenne lettre emmanuel macron aux européens via 
(1102651912682422272,neu,)pour une renaissance européenne lettre emmanuel macron aux européens fsw via 
(1102651908987281408,neu,)europe 
(1102651907208822784,neg,)aime ski les gens qui slaloment coup droite coup gauche dirait emmanuel macron qui répond aux questions pendant débat national europe 
(1102651905988329472,neg,)dans série antivaxx complotiste veut pas vacciner notre pacq alu pas tous ces vaccins est pas mort les vaccins obligatoires est pacq les labos ont financé campagne macron suis fatiguée aiu
(1102651880256229376,neg,)dur dur pour marschall placer mot réserve dans concert louanges pour macron alain est pourtant simple que macron change avis non dans tous les cas tout compris tout tout saisi est génie 
(1102651858756255744,neg,)bonsoir complexe supériorité arrange master sociolgie politique polyglotte politique macron fait gerber autant que lui même bonsoir
(1102651851244224512,neg,)macron annoncer demain objectif zéro carbone est dire retour humanité stade antérieur invention feu ans fin paléolithique inférieur 
(1102651846114594816,irr,)comment serrent ceinture arnault pinault toutes les grosses fortunes quand est que eux dans leur vie privée personnelle font effort qui leur coûte gilets jaunes macron isf
(1102651839529603073,neu,)macron européennes voici tribune emmanuel macron pour une renaissance européenne extraits via dnainfos 
(1102651786085761024,neg,)des militants pour climat sortent macron mairie saint sébastien sur loire 
(1102651785708273664,neu,)est une des œuvres gouvernement macron dont macron est fier des algériens qui manifestent contre leur gouvernement france allez les prochaine manifestation alger 
(1102651781186764801,neu,)faut retenir tribune emmanuel macron sur europe gcye via 
(1102651778812833792,neg,)des militants pour climat sortent macron mairie saint sébastien sur loire 
(1102651769052487680,neu,)emmanuel macron les grandes lignes tribune européenne 
(1102651766120857600,neu,)ceux qui savaient pas que macron marche était droite cie sont les analphabètes qui pouvaient pas lire programme 
(1102651763021230080,neu,)étais matin sur pour macron candidat système libéral européen problème est immigration non sont les traités libéraux européens responsables dumping social qui aggravent catastrophe écologique pour les intérêts des lobbys 
(1102651753768587264,neg,)tsuuiip saturation macron
(1102651749607845888,neu,)pour écouter macron ils paient pas 
(1102651748215341056,pos,)dans une interview réalisée par une télévision italienne président emmanuel macron reconnu avoir fait des erreurs qui expliquent partie crise des gilets jaunes wej
(1102651745262538754,neg,)aucune racaille blessée par les lbd macron ils lui sont bien trop utiles pour discréditer mouvement immonde salopard 
(1102651738895630338,neg,)longue agonie droite républicaine wauquiez macron les meilleurs alliés monde pour débarrasser 
(1102651734252576768,neu,)tous les médias sur les manifs des algériens lancement campagne des européennes macron italie puis les migrants qui veulent passer angleterre avant brexit pas choix 
(1102651731345846272,neg,)certains demandent encore pourquoi monde qui exige inlassablement depuis putains semaines départ macron récupérer leur pouvoir confisqué par une caste 
(1102651730247012352,neg,)merci weber puis macron est france est train descendre aux enfers jamais depuis giscard estaing 
(1102651711531962368,neg,)suite aime ski les gens qui slaloment coup droite coup gauche dirait emmanuel macron qui répond aux questions pendant débat national europe gilets jaunes yellow vests manu macron 
(1102651708675637250,neg,)maire nais pauvre type sûrement pote autre connard macron
(1102651687175667712,neu,)cars macron marché réduit deux opérateurs flix bus ouibus 
(1102651681601409025,neu,)politique tribune emmanuel macron les propositions décryptées 
(1102651679835635713,neg,)les français inquiets grande majorité retour des djihadistes mais depuis quand macron castaner intéressent ils bien être des français rassurez vous arrive
(1102651646998396928,neu,)pour une renaissance européenne texte intégral tribune emmanuel macron européennes macron lettre macron 
(1102651632116994048,neg,)macron est pote avec pape donc étonne pas bon catho donc vas jamais autoriser pma plus vas dire tes ovaires attendre quand ans 
(1102651631542374402,neg,)les instituts sondage prompts interroger les citoyens sur tout importe quoi auraient ils pas oublié sondage souhaitez vous départ macron étonnant non ifop odoxa harris sofres 
(1102651623027994625,neg,)macron société démagogique glorifie les paysans pendant salon agriculture pour les oublier reste année 
(1102651599636361217,neg,)bellamy veut une nation france souveraine dans une europe forte recentrée macron veut dissoudre france dans fédéralisme européen mlp veut pas europe france débrouillera seule face reste monde vote 
(1102651596960399360,neg,)fait elles veulent travailler dans administration suffit enlever leur foulard pendant boulot est trop pour elles opération réussie pour ces deux militantes tout cas macron applaudi par les réseaux islamistes pour réponse 
(1102651596138311680,neg,)emmanuel macron veut conseil sécurité européen une préférence européenne veux une préférence nationale donc faire voir immigrationniste 
(1102651579600158720,irr,)nous étions gilets jaunes samedi pour acte xvi notre mouvement faiblit pas tout comme les violences policières alors que macron demandait retour calme notre vague doit transformer printemps français après faux grand debat national 
(1102651574369828865,irr,)suppression immédiate cice son petit chéri époque macron pour les plus importantes entreprises qui sont gravées dividendes seul motif réel cette mesure les créations emplois étant leurre 
(1102651568254603264,pos,)pourquoi soutiendrai projet aux europeennes via pôle central
(1102651565096222720,neu,)emmanuel macron découvrez tribune pour une renaissance européenne krw
(1102651556539846656,neg,)asselineau déchire programme macron devant regard moqueur pujadas salamé présidentielle gilets jaunes 
(1102651550609088514,neg,)les conclusions sénat sur affaire benalla sont accablantes pour élysée étonnes macron entouré barbouze collaborateurs qui lui obéissent doigt œil sans broncher même ils sont fautifs république bananière 
(1102651536570834944,neu,)dans une tribune macron défend une préférence européenne 
(1102651534855323648,pos,)européennes jean pierre raffarin annonce soutenir projet emmanuel macron abb
(1102651531072016384,neg,)traître doutons pas soit très correctement récompensé par emmanuel macron raffarin 
(1102651512449392641,irr,)mood macron jacques dutronc opportuniste via 
(1102651510377320448,neg,)combien temps encore vont ils moquer des français rêve non temps parole macron pas augmenté avec grand débat selon csa même alerté bfmtv car manquait peu temps parole pour exécutif 
(1102651491020689410,neu,)les banlieues sont protégées par castaner macron ils comptent sur les voix des musulmans 
(1102651490504790018,neu,)débat est ouvert pour une renaissance européenne texte intégral tribune via 
(1102651479138226176,neu,)vient annoncer macron lance campagne des européennes fait partie ses attributions 
(1102651460335140864,irr,)union européenne emmanuel macron propose remettre plat espace schengen veut interdire financement des partis par des puissances étrangères écarte pas une révision des traités européens dans une tribune afp kod ego illusion 
(1102651441028702208,neg,)est que les allemands italiens roumains espagnols ont branler macron déjà nous français fout voulons virer alors les autres qui paient parution dans les journaux étrangers nos impôts encore suppose
(1102651406878720000,neu,)pour une renaissance européenne lettre emmanuel macron aux européens pcg
(1102651389979832320,neg,)croit emmanuel macron veut plus migrant dans rue politique myriam encaoua juillet 
(1102651374406389760,neg,)macron veut obliger les entreprises privées embaucher des femmes portant voile islamique utilisant argumentaire discrimination pendant temps croissance depuis chine inde etats unis europe tko
(1102651350557446145,neu,)ouf macron
(1102651345419550722,neg,)macron prend yann comme ministre plus aucun gilet jaune 
(1102651343041429505,pos,)jean pierre raffarin pourquoi soutiendrai projet emmanuel macron aux européennes 
(1102651326293569536,neg,)juppe qui range avec macron maintenant raffarin est peu vieux nouveau monde anciens premier ministre qui ont echouer qui ont plonge pays dans crise non merci
(1102651315342184449,neu,)veut prendre leader ship europe doute que plaise aux allemands qui doivent regarder façon dubitative visions macron allemagne cela dit long lux
(1102651291711520769,neg,)bfmtv bfm giletsjaunes trop drôle sur bfm ils font débat sur mea culpa aurait fait macron sur les gilets jaunes alors que ici quelques jours macron nous dira probablement inverse continuera matraquer 
(1102651261437034496,neu,)pour une renaissance européenne lettre emmanuel macron aux européens via 
(1102651240184532992,neu,)les élections approchent macron sent que être compliqué 
(1102651238158688257,neu,)emmanuel macron veut conseil sécurité européen une préférence européenne 
(1102651230877347840,neu,)macron adresse aux européens raison maquereaun europe est danger pour une europe sociale insoumise aux dictats finance vote maintenant peuple france insoumise europe insoumise 
(1102651221251444737,neg,)parce que lrem porte projet climat dans son programme non lignes dans programme présidentielle macron hulot quitté votre gouvernement nan aller sans rancunes mais vous êtes piètre menteur 
(1102651221024878592,neg,)comme des moutons après macron europe qui protège adrien via 
(1102651217459712000,neu,)pour une renaissance européenne lettre emmanuel macron aux européens via 
(1102651204776144896,irr,)flash info présentatrice algérienne contrainte lire lettre bouteflika démissionné est comme avec macron parti médiatik sauf que jupiter fait croire aux français kil pleuvait alors leur pissait dessus dictature 
(1102651198040170496,neg,)macron par les italens petit maître école qui voulu lancer son spot européen 
(1102651136262184960,neg,)une révision des traites avec députés plus macron adresse pays européens via journaux interposés veut leader créer débat résultat orban kurtz salvini les autres vont aussi faire
(1102651124488781824,neg,)juste énorme macron fout gueule des français annonce retour taxe carbone 
(1102651111050219521,neu,)tribune pour une renaissance européenne electionseuropeennes 
(1102651067484065792,irr,)paraît que tribune poudré être diffusé dans pays mdr ils diffusent aussi format rouleaux que une grande envie recyclage tout coup macron grand debat national acte grand débat 
(1102651039487016962,neu,)emmanuel macron jeudi dans les alpes haute provence 
(1102651017290747905,neg,)macron est bien émule sarkozy qui lui citait volontiers visconti pasolini croyant ils étaient domestiques piémontais chateau famille carla bruni 
(1102651014669307906,neu,)que dire emmanuel macron dans tribune européenne 
(1102651011720773634,neu,)découvrez lettre emmanuel macron aux citoyens européens tch
(1102650994280812547,neu,)selon macron faut surmonter malentendu dans les relations entre paris rome rsl
(1102650983560155136,neu,)reprenant macron sur seine saint denis californie française merci pour moment rêve 
(1102650981957988353,neu,)dans macron passé colonial des réactions inquiétantes dans armée française maurice audin accès libre 
(1102650970826264578,neu,)police des frontières agence protection des démocraties faut retenir tribune macron pour une renaissance européenne 
(1102650956880269318,neg,)catéchisme macron est destiné aux enfants sages grand chef bien dispense ses jugements ses bons points les grandes phrases profère sont celles nous sert depuis des années celles raffarin juppé vieilles ans 
(1102650940115566592,neg,)ben oui faut bien trouver une raison cogner sur macron hein 
(1102650935380246528,neg,)cela veut dire que macron besoin toutes les voix musulmanes que leur promet compensation fin laïcité des voilées dans administration 
(1102650900068425728,pos,)jean pierre raffarin pourquoi soutiendrai projet emmanuel macron aux européennes via 
(1102650896666759169,pos,)lesinformés franceinfo ortf profite pour vous faire réagir ralliement jean pierre raffarin emmanuel macron 
(1102650886239727618,pos,)majorité écologie les mauvais macron été conseillé ministre économie hollande soignez vous vous avez besoin 
(1102650877477818369,pos,)suis pas fan macron mais vois que des opposants politiques sont même pas courant des réformes préparation calendrier gouvernemental vais devenir tragique effet 
(1102650873535184899,irr,)booh dire est surpris 
(1102650868074201090,neg,)normal europe voit les exactions violences macron faut pas oublier que les médias étrangers sont pas des toutous manipulés comme bfmerdetv
(1102650849577390083,irr,)état santé bouteflika aucune chance gagner élection bouteflika algerie macron mars bfmtv elections ggrmc bourdin direct cdanslair
(1102650849212485632,neu,)télé italienne macron reconnaît des erreurs sur crise des gilets jaunes 
(1102650847492739072,neu,)pour une renaissance européenne découvrez lettre emmanuel macron adressée aux citoyens europe 
(1102650843332046848,neg,)heuredespros cnews parle bouquin malthusien permis procréer aussi tribune dis aurait interdire hollande enfanter macron 
(1102650824906469379,neu,)sortir piège nationaliste qui propose rien menace toute europe axer projet européen autour liberté protection progrès plan publié dans journaux 
(1102650807311323136,irr,)réponse dans cet article très intéressant 
(1102650791809171457,neg,)cause violence comme celle castaner parce que est lui qui donne les ordres est plus digne être ministre intérieur poste car fait des mains des pieds devant son pote macron mais est une catastrophe 
(1102650789481365504,neu,)pour une renaissance européenne lettre emmanuel macron aux européens 
(1102650765502484480,neu,)pour une renaissance européenne lettre emmanuel macron aux européens 
(1102650745239859201,irr,)est vrai que est ruffin qui crache haine jalousie sur physique macron est normal passe bande calimero demago tjrs victime jamais coupable dirait une ado boutonneuse commejaime lacoherencecestpourlesautres
(1102650727674118144,neu,)encore portrait macron dérobé par des militants écolos 
(1102650723500740608,neu,)interview président macron bientôt être diffusée sur canal sur freebox 
(1102650709646983169,neu,)après être occupé juppé marche poursuit comme promis pendant campagne son entreprise rajeunissement renouvellement promotion nouveaux visages politique avec raffarin macron macronie direct 
(1102650688285233152,neu,)pour une renaissance européenne texte intégral tribune emmanuel macron 
(1102650687756750854,neu,)pour une renaissance européenne texte intégral tribune emmanuel macron 
(1102650683054907392,neg,)les rendez vous manqués emmanuel macron angela merkel 
(1102650682341908486,neg,)les rendez vous manqués emmanuel macron angela merkel 
(1102650681133957121,neu,)ces tweets sont expression années frustration parole maîtrisée ces années bon goût leur commandait être gauche quand tout chez eux respirait déjà réaction mépris classe conservatisme social depuis macron cette haine refoulée explose 
(1102650676801351680,neg,)inquiète pas mon petit macron marine balayé mai 
(1102650672980336641,neu,)plaidoyer emmanuel macron pour europe télévision italienne 
(1102650663513833474,neu,)est que macron lui promis une place ambassadeur chine 
(1102650662138073089,neg,)avec folie macron est clair que france faire sur place encore quelques années lui macron que perds dans problématique actuelle rien toujours grosse paye voyages avantages multiples fin mandat retour dans les grandes banques 
(1102650639568551936,neg,)est morts par conneries macron lrem 
(1102650633893621760,neg,)politicard usé obsolète incapable évoluer fossoyeur république tout comme macron dont est des soutiens ilg
(1102650616508305409,neu,)macron dans tribune publiée dans presse européenne propose conseil sécurité européen avec royaume uni ainsi une remise plat schengen écarte pas une révision des traités parle préférence européenne termes concurrence
(1102650615367376896,neg,)macron veut être leader europe alors mal diriger france essaie diviser pour mieux régner avec des concepts fumeux alors que opposent réalité les souverainistes face aux libres échangistes fédéralistes 
(1102650588473511937,neg,)les cars macron tiennent pasl distance est qui tient distance 
(1102650587903078403,neg,)cynisme fait roi macron vient expliquer aux sdf pourquoi retiré millions euros budget des centres hébergement pour les donner aux plus riches samu social maraude 
(1102650572585529345,neg,)macron vient nous parler écologie européenne jour premier camion diesel relie chine crédibilité 
(1102650556806393856,neu,)renaissance européenne que dit tribune emmanuel macron nlw 
(1102650551957901312,neg,)une très jolie diversion doublé macron show toute beauté occupant les chaînes infos dans leur totalité occultant toute autre informations pendant des heures faut avouer que les gars communication macron sont des champions 
(1102650541979643906,neg,)non est vrai macron appauvrit les français pour donner ces amis riches
(1102650534769627137,neu,)dans lettre aux européens tout est dans renaissance pas hasard macron annoncé hier venue président italien amboise pour les ans leonard vinci mai qqes semaines des élections 
(1102650528251686912,neg,)macron pas compris message des gilets jaunes évidemment dirait même moque 
(1102650524313284608,neu,)macron appelle une renaissance européenne tea
(1102650519963795456,irr,)france elle ème ghana sont devant vous parlez vôtre pays les gilet jaune macron ect arrête parler autres
(1102650504218333184,neu,)faut retenir tribune emmanuel macron sur europe https 
(1102650490628775937,neg,)avait pas récemment rencontré brizitte les macron spécialistes hypnose font tourner les têtes une après autre 
(1102650471741829122,neg,)pleurer comme macron seule chose savent faire 
(1102650456243949572,neg,)thierry mariani emmanuel macron est rendu compte que son discours était isolé europe otwb kod ego illusion 
(1102650448585150465,neu,)renaissance européenne que dit tribune emmanuel macron express 
(1102650440607514624,neg,)macron préférence européenne celle berlin qui pense elle celle athènes qui est depuis passée sous girond pékin celle paris qui part défendre berlin washington connait rien autre celle budapest madrid stockholm 
(1102650438325817344,neu,)cru comprendre que mac ron allait faire traduire son itw avec journaliste italien langues 
(1102650437562454016,neu,)comprend vraiment pourquoi mac consacré mémoire sur machiavel info rtl que sait déjà tribune européenne emmanuel macron 
(1102650434823602176,neg,)canada dénonce les violences policieres macron castaner abîment image france dans monde monde europe doivent aider les français gilets jaunes acte xii 
(1102650423004008448,neg,)aide aux devoirs santé sport culture pas moins associations aux service tous les français ont donc disparues est gravissime les macron lrem plus grand danger pour plupart entre nous 
(1102650419132682241,neg,)macron dit tout contraire pour être élu épargnez nous les élucubrations menteur
(1102650411775942657,neg,)csa semble avoir gros problème avec arithmétique disfonctionement scandaleux macron braillé plus heures dans chaque grand débat heures salon agriculture
(1102650411020967936,neg,)macron pourquoi faites vous campagne pour les européennes timing est pas bon vos pairs vous accordent aucun crédit années après votre gouvernance est chienlit sociale dette explose balance ciale plonge elle leçon voulez vous leur donner 
(1102650400073834496,neu,)police des frontières agence protection des démocraties faut retenir tribune macron pour une renaissance européenne 
(1102650391563509760,neg,)commence bien mal règne que vous lui prevoyez moi boule cristal dit que macron sombrera
(1102650390795948032,neg,)macron lettre europe mais laquelle est seul isolé son groupe europe représente dans les sondages députés dans toute europe dont pour lrem libéraux sociale libertaire 
(1102650360676651009,neu,)courage force jean marie recevoir des ordres escrosi qui essaye par tous moyens rentrer gouvernement macron
(1102650342720835584,neu,)pourquoi suis pas étonnée même pas courage quitter les jean pierre raffarin pourquoi soutiendrai projet emmanuel macron aux européennes 
(1102650330511302656,neg,)demande combien millions français nous sommes aujourd hui vouloir départ macron avait moindre sens honneur partirait lui même mais même pas est pire catastrophe que ait connue est pas fini 
(1102650325125775362,neu,)faut retenir tribune emmanuel macron sur europe vpk
(1102650319790632961,neg,)europe sarkozy est une europe réformée pas celle macron dit récemment une armée européenne est une absurdité est optique macron faites pas parler merci moi vote bellamy
(1102650300966596609,neg,)les vestes retournent une une juppé puis raffarin est bal des éoliennes nous allons bientôt sortir nucléaire merci les dinosaures politiques macron gourou des temps modernes 
(1102650294029205504,neg,)oui veut demander des contre parties aux bénéficiaires rsa rien ceux qui touchent cice justice sauce macron 
(1102650291634229249,neu,)tribune pour une renaissance européenne 
(1102650266627784704,neg,)raffarin est beau nouveau monde macron anarque
(1102650261057781760,neg,)droite molle votera pour macron votez contre cette maffia jean pierre raffarin pourquoi soutiendrai projet emmanuel macron aux européennes 
(1102650251960291328,neg,)les régimes spéciaux retraites seront pas tous réformé delvoye haut commissaire solde macron vient préciser donc certains corps metier pourront continuer partir retraite ans quel metier concerné après vous les forces police nationale
(1102650225137721345,neu,)renaissance européenne que dit tribune emmanuel macron politique via lexpress
(1102650212747825153,neg,)bal renaissance européenne macron pense être roi mais qui nos belles nations voudra danser avec lui aucunes fera tapisserie 
(1102650208050130945,neu,)pour une renaissance européenne lettre emmanuel macron aux européens 
(1102650203058962432,neg,)temps file étais pas rendu compte que macron était président depuis ans 
(1102650202916352001,neg,)problème quand fréquente les électeurs macron est rend vite compte ils croient intelligents sensés cultivés mais ils sont rien tout juste prétentieux arrogants 
(1102650201293099009,neg,)très décevante votre position pour les européennes soutenir macron est une faute
(1102650195680976896,neu,)union européenne emmanuel macron propose remettre plat espace schengen 
(1102650194913566723,neu,)renaissance européenne que dit tribune emmanuel macron 
(1102650176974536705,pos,)dans adhère constat vision projet emmanuel macron est donc projet président que soutiendrai sans aucune hésitation raffarin 
(1102650165549244418,neg,)tous les français avaient compassion pour les plus pauvres entre eux ils soutiendraient plus macron mais soutiendraient les malheureux français lrem vous dégoûtez 
(1102650151485747200,neu,)aimerait une émission duel macron contre bellamy avant les européennes 
(1102650141507502082,neu,)gilets jaunes emmanuel macron reconnaît télévision italienne avoir fait des erreurs yos
(1102650133647364099,neg,)est candidat emmanuel macron wro
(1102650117977452545,neg,)attention macron trouille pour son image européenne fera importe quoi pour obtenir des voix
(1102650102626308096,neu,)que dire emmanuel macron dans tribune européenne 
(1102650094682337280,neg,)macronisme est gouverner godille macron regrets eternels
(1102650092157313025,neg,)bon ben macron sans honte récupération une belle partie programme faut retenir tribune emmanuel macron sur europe via 
(1102650077007486977,neg,)mets washington post une semaine comment france été moquée macron avec pour foulard decathlon 
(1102650066161012736,neu,)macron européennes voici tribune emmanuel macron pour une renaissance européenne extraits police défense asile via dnainfos 
(1102650053913661441,neu,)macron européennes voici tribune emmanuel macron pour une renaissance européenne extraits brexit via dnainfos 
(1102650041418895361,neu,)promesse macron 
(1102650034410131457,irr,)faudrait savoir viens lire comprend pas pourquoi voterait programme macron 
(1102650006891360257,neg,)qui croit macron aujourd hui paroles paroles toujours bla bla
(1102649996703346689,neu,)puis est pas macron les français les allemands qui décideront mais ensemble des pays concernés est que est particulièrement difficile schmidt avait dit final devra faire sera possible faire même est pas voulait 
(1102649976583319552,neu,)macron soutient boutef les algériens soutiennent les gilets jaunes solidarité internationale 
(1102649963383803905,neu,)plus manifestant paris contre boutef que contre macron les débordement moins 
(1102649958908547072,neu,)raffarin ˆvient donner allégeance sic bfm macron donc fait fait plus parti des républicains idem pour tous ceux qui ont envie les adhérents ont une ligne plus claire que certains soi disant ténors
(1102649955125288963,neu,)emmanuel macron lance offensive pour les élections européennes 
(1102649954374434817,neg,)juillet macron août perd points septembre perd points octobre perd points novembre perd points décembre pers points janvier perd points mais février gagne points est magie sondage
(1102649953137115136,neu,)emmanuel macron serait fan sabine paturel quand parle gilets jaunes hpol
(1102649950511529984,neu,)emmanuel macron veut conseil sécurité européen une préférence européenne 
(1102649949026689024,neg,)macron une autre idée république française djihadistes gilets jaunes européennes stop macron stop lrem 
(1102649944941441024,neg,)tribune macron texte président diffusé dans pays est nous voilà veut tout trou cul est dangereux faut virer lui ses visions envoyé via 
(1102649933688176640,neu,)choix évident pour europe 
(1102649928487178243,neg,)type est insupportable est une caricature bourgeois débile plein haine étais macron aurais honte soutien aussi minable 
(1102649909805830145,neu,)pour une renaissance européenne lettre emmanuel macron aux européens 
(1102649899001266176,neg,)croit chine avec parti unique nous dit pas encore assez faut que une photo macron mon porte monnaie 
(1102649872870715392,neu,)enfin sortie par emmanuel macron 
(1102649858618544129,neg,)affaire voyage las végas décolle pas palaisde justice procureur heitz mettre coude sur dossier comme sur celui campagne candidat macron des emplois fictifs modem police partout justice nulle part depuis nuit des temps 
(1102649852041850880,neg,)alors est fort macron verouille tout puisque les banques soutiennent est empereur qui décide 
(1102649829208014848,neu,)parfait clarifie paysage changera pas base électorale soit soit macron une bonne chose pour les deux parties 
(1102649824736960512,pos,)bingo plus que wauquiez pousse dans les bras macron moins grosse prise pour président 
(1102649822178349056,neu,)est tellement déconcertant vous lire soutenir sanders bas ici macron son adversaire politique absolu est bordel dans votre tête 
(1102649814431531008,irr,)attendez vous abordez montée durant les années rôle sos racisme vois pas rapport avec macron miterrand utilisé pour des intérêts électoraux question est simple
(1102649802792292353,neu,)tribune emmanuel macron pour une renaissance européenne dnainfos 
(1102649798828662784,neu,)dans une tribune macron défend une préférence européenne 
(1102649798073769984,pos,)isf était impôt contre productif après pour gel des points incidice est choix nos maîtres pas macron lui même
(1102649794919653378,neu,)européennes jean pierre raffarin annonce soutenir projet emmanuel macron ssh 
(1102649763273605120,neg,)vous doutiez encore cette fois nous sommes bien grâce castaner macron dictature tout beau monde préfet commissaires une grande partie chaine hiérarchique est protégée par pouvoir place ils veulent pas mettre police dos 
(1102649720919547905,neu,)faut retenir tribune emmanuel macron sur europe 
(1102649718436519936,neg,)les cars macron tiennent pas distance 
(1102649715299110912,neu,)macron lui même pas directement non mais quand amuse instrumentaliser des histoires voile hijab antisémitisme qui viendrait extrême gauche manipuler les sondages pour donner impression que lrem etc 
(1102649705358651392,neg,)les rendez vous manqués emmanuel macron angela merkel 
(1102649696370257920,neg,)parce final est capitaliste qui commande que est banquier qui finance que macron connaît rayon pognon dingue qui sort pas des banques 
